,game_name,potential,seed,run_name,experiment,information_policy,clock_speed,base_game_name,alg,walltime,approx_nash_conv,total_entropy,p0_utility,p0_payment,p0_total_entropies,p1_utility,p1_payment,p1_total_entropies,total_welfare,total_revenue,auction_lengths,common_allocations
48,jun13/jun13_1_base.json,None,100,jun13_jun13_1_base-ppo_may31_23ppo_76-100,jun13ppo,SHOW_DEMAND,0.3,jun13_1,PPO,25310.892892599106,,0.0,43.931225922592255,80.06184138413843,0.0,45.196699669967,45.8947694769477,0.0,215.08453645364534,125.9566108610861,2.2551255125512553,"[((1, 2), 2532), ((2, 0), 2513), ((2, 1), 2482), ((1, 0), 2472)]"
49,jun13/jun13_4_base.json,None,102,jun13_jun13_4_base-ppo_may31_23ppo_76-102,jun13ppo,SHOW_DEMAND,0.3,jun13_4,PPO,20171.66870045662,,0.0,161.72599549684782,54.27297578304813,0.0,83.07090845591914,61.08791872310619,0.0,360.1577984589212,115.36089450615432,3.4976483538476932,"[((1, 1), 5015), ((1, 0), 2504), ((0, 0), 2474)]"
50,jun13/jun13_4_high_speed.json,None,102,jun13_jun13_4_high_speed-ppo_may31_23ppo_76-102,jun13ppo,SHOW_DEMAND,0.6,jun13_4,PPO,21166.75594973564,,0.0,134.5571980394118,135.06964601380417,0.0,83.26033410023007,39.21797339201761,0.0,392.1051515454637,174.28761940582177,3.5084525357607284,"[((1, 2), 5013), ((1, 0), 2510), ((0, 0), 2474)]"
51,jun13/jun13_1_base.json,None,100,jun13_jun13_1_base-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.3,jun13_1,cfr_outcome,12939.242267847061,,0.0,52.373994396637976,71.44107464478688,0.0,45.02919951971183,45.892485491294785,0.0,214.73675405243148,117.33356013608166,1.7495497298379028,"[((1, 2), 2529), ((2, 0), 2503), ((2, 1), 2489), ((1, 0), 2473)]"
52,jun13/jun13_3_base.json,None,100,jun13_jun13_3_base-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.3,jun13_3,cfr_outcome,19443.354060649872,,0.0,223.9561766329899,122.1800082224668,0.0,159.4756747024107,36.63620286085826,0.0,542.2480624187257,158.81621108332502,3.4981494448334503,"[((2, 0), 5005), ((0, 1), 2507), ((2, 1), 2485)]"
53,jun13/jun13_3_base.json,None,102,jun13_jun13_3_base-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.3,jun13_3,cfr_outcome,17033.23152780533,,0.0,252.97898271881556,120.7009772691808,0.0,130.93231809542863,25.555876362908876,0.0,530.1681544463339,146.25685363208967,3.7373211963589075,"[((2, 0), 5005), ((1, 1), 2504), ((2, 1), 2488)]"
54,jun13/jun13_2_medium_speed.json,None,100,jun13_jun13_2_medium_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.45,jun13_2,cfr_outcome,22719.997500419617,,0.0,56.19431665832917,70.06261980990496,0.0,199.74821535767884,107.12274812406204,0.0,433.1278999499749,177.185367933967,2.499949974987494,"[((0, 3), 4956), ((1, 3), 2532), ((0, 0), 2507)]"
55,jun13/jun13_3_medium_speed.json,None,102,jun13_jun13_3_medium_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.45,jun13_3,cfr_outcome,16961.248994350433,,0.0,236.5012140498349,137.0376471530071,0.0,135.28027619333537,21.136095266686677,0.0,529.955232662864,158.1737424196938,2.998398879215451,"[((2, 0), 4999), ((1, 1), 2505), ((2, 1), 2489)]"
56,jun13/jun13_1_high_speed.json,None,100,jun13_jun13_1_high_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.6,jun13_1,cfr_outcome,8595.975532531738,,0.0,50.1954866459938,62.35342602780835,0.0,57.222962888866654,45.42206661998599,0.0,215.19394218265478,107.77549264779435,1.496148844653396,"[((2, 0), 4998), ((1, 2), 2528), ((1, 0), 2471)]"
57,jun13/jun13_2_base.json,None,101,jun13_jun13_2_base-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.3,jun13_2,cfr_outcome,46001.548716545105,,0.0,58.57128650595177,105.95539949984999,0.0,189.43734900470142,95.79753746123838,0.0,449.7615724717415,201.75293696108835,3.510853255976793,"[((0, 3), 4958), ((2, 3), 2532), ((0, 0), 2507)]"
58,jun13/jun13_2_high_speed.json,None,102,jun13_jun13_2_high_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.6,jun13_2,cfr_outcome,22522.74075984955,,0.0,53.60583491745872,70.01431115557779,0.0,182.41098949474733,177.98813006503252,0.0,484.0192656328165,248.00244122061034,2.5032516258129065,"[((0, 0), 4993), ((2, 3), 2531), ((0, 3), 2471)]"
59,jun13/jun13_4_base.json,None,100,jun13_jun13_4_base-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.3,jun13_4,cfr_outcome,16777.06031370163,,0.0,143.26714220088033,56.990128707483,0.0,90.21723841536615,70.44487042817127,0.0,360.91937975190075,127.43499913565427,4.003701480592237,"[((1, 0), 5039), ((1, 1), 2483), ((0, 0), 2474)]"
60,jun13/jun13_1_medium_speed.json,None,102,jun13_jun13_1_medium_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.45,jun13_1,cfr_outcome,11074.147922992706,,0.0,51.39172468987596,61.17382953181272,0.0,53.6383618447379,48.98561974789916,0.0,215.18953581432578,110.15944927971188,1.7449979991996798,"[((2, 0), 4993), ((1, 2), 2534), ((1, 0), 2469)]"
61,jun13/jun13_0_high_speed.json,None,102,jun13_jun13_0_high_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.6,jun13_0,cfr_outcome,25460.163169145584,,0.0,45.06978669600878,90.75095952785838,0.0,181.75120152045614,110.40264863459039,0.0,427.9745963789137,201.15360816244876,3.616184855456637,"[((0, 1), 5021), ((1, 4), 2437), ((0, 0), 1272), ((0, 3), 1267)]"
62,jun13/jun13_0_high_speed.json,None,100,jun13_jun13_0_high_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.6,jun13_0,cfr_outcome,23470.154356479645,,0.0,58.4289649929986,70.77187517503503,0.0,165.77114152430482,140.53808032006404,0.0,435.51006201240256,211.3099554950991,3.2500500100020004,"[((0, 0), 3795), ((0, 2), 2498), ((1, 3), 2439), ((0, 4), 1266)]"
63,jun13/jun13_4_medium_speed.json,None,101,jun13_jun13_4_medium_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.45,jun13_4,cfr_outcome,13609.71767950058,,0.0,111.2715005213128,65.7546511697018,0.0,121.26596477886733,63.807087052231346,0.0,362.0992035221133,129.56173822193315,3.3838302981789075,"[((1, 0), 3766), ((0, 0), 2518), ((1, 1), 2446), ((0, 2), 1264)]"
64,jun13/jun13_0_base.json,None,101,jun13_jun13_0_base-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.3,jun13_0,cfr_outcome,54874.33226943016,,0.0,60.68013637420848,147.0205320268321,0.0,138.77284416089654,90.68559890494298,0.0,437.15911146688006,237.70613093177508,6.376826095657394,"[((0, 4), 5001), ((1, 4), 2446), ((1, 0), 1283), ((0, 1), 640), ((0, 0), 624)]"
65,jun13/jun13_4_base.json,None,102,jun13_jun13_4_base-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.3,jun13_4,cfr_outcome,19403.568747758865,,0.0,140.90739083450066,43.9160552331399,0.0,102.43451190714433,66.78958254952971,0.0,354.0475405243146,110.70563778266958,3.254152491494897,"[((1, 0), 7522), ((0, 0), 2472)]"
66,jun13/jun13_3_high_speed.json,None,101,jun13_jun13_3_high_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.6,jun13_3,cfr_outcome,15578.718685150146,,0.0,183.29521896568966,176.04094188256482,0.0,115.23448346503949,49.31535748724618,0.0,523.8860018005402,225.356299369811,3.758927678303491,"[((2, 0), 3718), ((2, 1), 2534), ((1, 1), 2488), ((1, 0), 1257)]"
67,jun13/jun13_4_high_speed.json,None,101,jun13_jun13_4_high_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.6,jun13_4,cfr_outcome,12644.256758928299,,0.0,125.84650210042005,58.7451122224445,0.0,110.89234646929383,58.279255851170234,0.0,353.76321664332863,117.02436807361474,2.7538507701540307,"[((1, 0), 7523), ((0, 0), 2475)]"
68,jun13/jun13_3_high_speed.json,None,102,jun13_jun13_3_high_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.6,jun13_3,cfr_outcome,14768.310055494308,,0.0,207.09159867960383,120.87029388816647,0.0,152.23266579973992,55.81894568370511,0.0,536.0135040512153,176.68923957187164,2.750625187556267,"[((0, 1), 4980), ((2, 0), 2530), ((2, 1), 2487)]"
69,jun13/jun13_1_high_speed.json,None,101,jun13_jun13_1_high_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.6,jun13_1,cfr_outcome,9512.128446817398,,0.0,50.23577030812324,62.359423769507806,0.0,48.12390956382553,54.50007202881153,0.0,215.2191756702681,116.85949579831933,1.7449979991996798,"[((2, 0), 4993), ((1, 2), 2534), ((1, 0), 2469)]"
70,jun13/jun13_4_medium_speed.json,None,102,jun13_jun13_4_medium_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.45,jun13_4,cfr_outcome,14021.98653626442,,0.0,134.30050818654925,65.83659349479584,0.0,99.93542233787029,60.613236589271416,0.0,360.6857606084869,126.44983008406727,3.2555044035228184,"[((1, 0), 5040), ((1, 1), 2480), ((0, 0), 2472)]"
71,jun13/jun13_2_medium_speed.json,None,102,jun13_jun13_2_medium_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.45,jun13_2,cfr_outcome,25503.398927927017,,0.0,56.70966506554589,107.72025988191734,0.0,175.38446212348643,109.74551285900127,0.0,449.55989992995086,217.46577274091865,3.005904132893025,"[((0, 3), 4954), ((2, 3), 2531), ((0, 0), 2508)]"
72,jun13/jun13_0_medium_speed.json,None,101,jun13_jun13_0_medium_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.45,jun13_0,cfr_outcome,37645.152658224106,,0.0,50.43014846969393,105.1676670934187,0.0,173.68455002650535,94.96824053160631,0.0,424.2506061212243,200.135907625025,3.990598119623925,"[((0, 2), 5019), ((1, 4), 2440), ((0, 1), 1270), ((0, 4), 1269)]"
73,jun13/jun13_2_medium_speed.json,None,101,jun13_jun13_2_medium_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.45,jun13_2,cfr_outcome,29189.902540922165,,0.0,47.992843875100085,94.02853322658127,0.0,163.9455569455564,123.13871046837468,0.0,429.10564451561254,217.16724369495597,3.0009007205764613,"[((1, 3), 2529), ((0, 0), 2508), ((2, 0), 2482), ((0, 3), 2473)]"
74,jun13/jun13_4_medium_speed.json,None,100,jun13_jun13_4_medium_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.45,jun13_4,cfr_outcome,14367.186166286469,,0.0,122.42873323426399,80.57364443010107,0.0,101.42920295706996,73.35019462123486,0.0,377.7817752426699,153.92383905133596,3.755628940258181,"[((1, 0), 3767), ((0, 0), 2522), ((1, 2), 2439), ((0, 2), 1265)]"
75,jun13/jun13_4_base.json,None,101,jun13_jun13_4_base-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.3,jun13_4,cfr_outcome,21820.23797059059,,0.0,115.40397619903217,59.92262248123178,0.0,91.02365984489502,80.08221098093983,0.0,346.43246950609876,140.0048334621716,4.131673665266947,"[((1, 0), 6606), ((0, 1), 1525), ((0, 0), 1226), ((0, 2), 323), ((1, 1), 322)]"
76,jun13/jun13_2_high_speed.json,None,101,jun13_jun13_2_high_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.6,jun13_2,cfr_outcome,23051.612117767334,,0.0,44.32201200000001,41.50374,0.0,218.480336,163.87292800000003,0.0,468.179016,205.37666800000005,2.4976,"[((0, 0), 4993), ((1, 3), 2532), ((0, 3), 2475)]"
77,jun13/jun13_0_base.json,None,102,jun13_jun13_0_base-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.3,jun13_0,cfr_outcome,53655.59130501747,,0.0,52.35535459194232,149.28860738904817,0.0,137.85453640792235,106.08324848452388,0.0,445.58174687343677,255.371855873572,6.146373186593297,"[((1, 4), 2547), ((0, 4), 2498), ((0, 0), 1810), ((0, 2), 1219), ((1, 3), 670)]"
78,jun13/jun13_2_base.json,None,102,jun13_jun13_2_base-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.3,jun13_2,cfr_outcome,44427.09321498871,,0.0,44.18269480844253,42.239927978393524,0.0,197.77081102930873,185.12232091027306,0.0,469.3157547264179,227.36224888866658,4.246874062218666,"[((0, 0), 4991), ((1, 3), 2532), ((0, 3), 2474)]"
79,jun13/jun13_2_high_speed.json,None,100,jun13_jun13_2_high_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.6,jun13_2,cfr_outcome,20401.876026153564,,0.0,53.586313156578285,70.01431115557779,0.0,228.57916158079036,131.7798099049525,0.0,483.95959579789894,201.7941210605303,2.5032516258129065,"[((0, 0), 4993), ((2, 3), 2531), ((0, 3), 2471)]"
80,jun13/jun13_3_medium_speed.json,None,101,jun13_jun13_3_medium_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.45,jun13_3,cfr_outcome,16576.40586233139,,0.0,228.2339422811406,145.20802270135064,0.0,119.01171038769385,37.63092693096548,0.0,530.0846023011505,182.83894963231614,4.007103551775888,"[((2, 0), 5003), ((1, 1), 2511), ((2, 1), 2481)]"
81,jun13/jun13_1_base.json,None,101,jun13_jun13_1_base-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.3,jun13_1,cfr_outcome,15741.923513412476,,0.0,38.278188732112476,74.50672470729512,0.0,52.186212949064334,61.190074452116484,0.0,226.16120084058844,135.69679915941163,2.998398879215451,"[((2, 0), 4994), ((1, 2), 2527), ((1, 0), 2472)]"
82,jun13/jun13_0_high_speed.json,None,101,jun13_jun13_0_high_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.6,jun13_0,cfr_outcome,22567.884924650192,,0.0,71.05642492747825,52.0332299689907,0.0,141.81379389816942,127.18123661098333,0.0,392.0846854056217,179.21446657997404,3.250075022506752,"[((0, 1), 4961), ((1, 0), 2530), ((0, 4), 2506)]"
83,jun13/jun13_1_high_speed.json,None,102,jun13_jun13_1_high_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.6,jun13_1,cfr_outcome,10020.621392726898,,0.0,44.4469641785071,68.12055233139884,0.0,58.2676686011607,54.82937762657594,0.0,225.6645627376426,122.94992995797479,1.7495497298379028,"[((2, 0), 4992), ((1, 2), 2529), ((1, 0), 2473)]"
84,jun13/jun13_3_medium_speed.json,None,100,jun13_jun13_3_medium_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.45,jun13_3,cfr_outcome,16850.024864673615,,0.0,226.24494028805762,147.16266123224648,0.0,133.25844968993798,23.334516903380678,0.0,530.0005681136226,170.49717813562714,3.003400680136027,"[((2, 0), 5004), ((1, 1), 2512), ((2, 1), 2482)]"
85,jun13/jun13_4_high_speed.json,None,100,jun13_jun13_4_high_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.6,jun13_4,cfr_outcome,11996.67754149437,,0.0,149.11050935654956,51.036905834083875,0.0,101.02682677874513,59.31244270989693,0.0,360.4866846792755,110.34934854398081,2.5005503852696886,"[((1, 0), 5036), ((1, 1), 2485), ((0, 0), 2472)]"
86,jun13/jun13_1_base.json,None,102,jun13_jun13_1_base-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.3,jun13_1,cfr_outcome,12787.293797969818,,0.0,50.31079168332667,62.39984006397442,0.0,52.043547980807666,55.835228508596565,0.0,220.5894082367053,118.23506857257097,2.247800879648141,"[((2, 0), 4994), ((1, 2), 2532), ((1, 0), 2478)]"
87,jun13/jun13_3_high_speed.json,None,100,jun13_jun13_3_high_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.6,jun13_3,cfr_outcome,13751.123237848282,,0.0,205.8099225612806,165.9433740870436,0.0,126.56786393196599,31.322297148574286,0.0,529.6434577288644,197.26567123561787,3.12096048024012,"[((2, 0), 5058), ((1, 1), 2501), ((2, 1), 2436)]"
88,jun13/jun13_3_base.json,None,101,jun13_jun13_3_base-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.3,jun13_3,cfr_outcome,20792.62255334854,,0.0,215.88589217808902,130.4123889624813,0.0,149.99629494747373,46.18787713856929,0.0,542.4824532266132,176.60026610105055,4.250325162581291,"[((2, 0), 5007), ((0, 1), 2504), ((2, 1), 2484)]"
89,jun13/jun13_0_medium_speed.json,None,100,jun13_jun13_0_medium_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.45,jun13_0,cfr_outcome,34258.39248943329,,0.0,47.749364956036814,149.04088811988598,0.0,161.20663819145742,68.07079703911172,0.0,426.067688306492,217.1116851589977,3.874262278683605,"[((0, 4), 3761), ((1, 3), 2464), ((1, 0), 1269), ((0, 1), 1259), ((0, 3), 1244)]"
90,jun13/jun13_0_base.json,None,100,jun13_jun13_0_base-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.3,jun13_0,cfr_outcome,44914.453645944595,,0.0,64.784625085017,44.44473678735748,0.0,171.477063325145,149.18366482048413,0.0,429.8900900180036,193.62840160784157,5.265453090618124,"[((0, 0), 3794), ((0, 4), 2500), ((1, 0), 2442), ((0, 1), 1262)]"
91,jun13/jun13_1_medium_speed.json,None,100,jun13_jun13_1_medium_speed-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.45,jun13_1,cfr_outcome,10137.755685091019,,0.0,50.157853712227336,64.38213428056834,0.0,45.02624074444667,40.65921052631579,0.0,200.22543926355812,105.04134480688413,1.7495497298379028,"[((1, 2), 2529), ((2, 0), 2503), ((1, 1), 2489), ((1, 0), 2473)]"
92,jun13/jun13_2_base.json,None,100,jun13_jun13_2_base-cfr_outcomemccfr_outcome-100,jun13outcome,SHOW_DEMAND,0.3,jun13_2,cfr_outcome,27791.041793346405,,0.0,64.96006802040613,55.41206762028608,0.0,192.90321776532966,114.42859377813346,0.0,427.70394718415525,169.8406613984195,3.2543763128938683,"[((0, 3), 5005), ((0, 0), 2508), ((2, 0), 2484)]"
93,jun13/jun13_1_medium_speed.json,None,101,jun13_jun13_1_medium_speed-cfr_outcomemccfr_outcome-101,jun13outcome,SHOW_DEMAND,0.45,jun13_1,cfr_outcome,10838.514059066772,,0.0,47.139677806684006,65.47939763858317,0.0,54.74416099659796,58.4042680608365,0.0,225.76750450270166,123.88366569941962,1.9982989793876327,"[((2, 0), 4995), ((1, 2), 2525), ((1, 0), 2474)]"
94,jun13/jun13_4_high_speed.json,None,102,jun13_jun13_4_high_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.6,jun13_4,cfr_outcome,12423.671890974045,,0.0,133.75135907181436,66.29190158031608,0.0,98.2986677335467,62.16439287857571,0.0,360.50632126425285,128.4562944588918,2.7538507701540307,"[((1, 0), 5041), ((1, 1), 2482), ((0, 0), 2475)]"
95,jun13/jun13_0_medium_speed.json,None,102,jun13_jun13_0_medium_speed-cfr_outcomemccfr_outcome-102,jun13outcome,SHOW_DEMAND,0.45,jun13_0,cfr_outcome,28706.75371694565,,0.0,44.59902937219889,145.19375174024606,0.0,133.66937575030013,52.20367747098839,0.0,375.66583433373347,197.39742921123448,4.510404161664666,"[((1, 0), 5014), ((0, 2), 4982)]"
